Y axis,X axis,pointNum,buildingId,maxOccupancy
4443.337725821,1940.712280969,9,427,1
1683.090783750,-291.855324415,3,370,0
5121.580525130,-4098.002772519,13,79,9
1607.846642167,1201.411653554,10,839,6
4588.769403526,-1130.937591884,7,4,0
2583.762780425,-1347.503293261,7,669,26
3421.498610824,572.071709728,4,763,7
3908.159640993,1462.759219874,6,868,0
4752.396315015,-2309.933654507,4,861,9
4814.628441569,2.823297227,2,290,0
7093.244367617,-4089.077042730,6,407,8
573.963651872,836.270670202,4,265,4
6414.077525152,-3528.996908885,1,44,0
4308.934070236,-2143.994638630,4,392,0
5038.985220578,-912.650464629,10,41,0
4751.615248891,2227.539143943,7,327,1
5826.671051263,-982.652257305,9,620,14
3196.073882817,-1346.921827004,1,600,12
737.314162745,798.860101849,2,698,1
5393.055993069,-3669.524017267,2,973,0
5173.777472081,-4423.857257033,2,883,15
4109.740569924,-60.828138598,3,803,0
1605.643193182,495.140339607,11,58,119
5111.480111104,-4005.839449178,1,912,0
3871.546693638,1350.456807887,1,135,0
1109.601405605,171.704211754,14,782,0
5835.985241950,-3657.499052488,1,518,0
3185.978779801,-1111.409282338,6,600,12
3866.233832518,1037.880277766,12,766,0
3022.768898421,-1277.777228706,6,754,13
4372.980239026,1071.332886625,3,34,0
3680.993466685,-1181.770126322,12,534,12
4069.168778128,-552.987049040,2,746,5
2554.896514743,-1594.057220457,1,960,9
6204.542856578,-2681.427139434,1,75,9
5611.486661131,-3909.413038227,2,285,85
3451.973320719,-117.372211414,3,193,1
4766.219718147,-4565.638186061,5,913,10
5129.764873097,-702.010206123,2,428,0
4844.330131470,-2046.396991376,9,91,0
5069.633971398,-31.739866546,4,693,0
1009.197084098,265.295092049,4,344,0
5982.953617858,-1278.750494476,3,514,8
3968.490402338,1454.155961260,5,181,53
1213.399138091,754.936924006,15,789,0
4625.615528005,-676.504426811,1,633,0
3527.628786582,-2180.131285198,1,32,0
2341.891123164,716.305910924,4,847,0
5065.115478527,2101.794362181,1,496,2
4339.640054763,-1921.661483775,3,573,0
5414.984860544,-788.901661732,1,260,0
4421.407320026,1279.066021596,6,33,6
5079.228644240,2217.660516948,1,817,3
5723.836643311,-4248.879696056,6,452,0
3793.849378118,-98.197844755,3,643,15
5772.244417710,-4153.000893439,3,452,0
4188.362109998,2075.147630019,2,431,0
1381.183894264,1222.624402391,9,388,0
4528.518326301,-1785.719299307,6,670,0
4306.339827646,-1348.004363996,3,544,0
1452.342602811,-1413.591324630,10,903,5
5579.446512694,-466.642323004,2,654,13
6049.730521600,-3731.846484750,3,155,0
6258.500123169,-3099.094866322,1,88,0
3829.215365846,-646.200112378,6,753,6
4161.839967413,653.337183103,14,299,0
2706.932873477,-1262.775111261,5,661,14
5007.682597296,-4007.752240897,2,418,0
4400.746184417,1359.105947394,3,194,0
1062.252174860,480.245470112,11,822,0
3572.726728111,1259.306198876,7,5,2
4090.326630896,91.074198311,11,289,0
4009.489102869,1039.815220830,2,556,64
4923.097299819,-3536.155549109,11,441,0
1625.106518139,-654.348026587,5,65,5
7213.945867491,-3951.729563914,8,976,14
4610.734534889,-4552.112621148,3,604,0
4427.453094646,-1059.017455221,3,349,0
4980.824523546,-950.492388791,5,1007,0
5871.023069706,-2636.202116140,5,641,0
3777.369999974,-867.023717880,2,286,11
4624.461832150,1753.526312337,2,790,0
3682.095035310,-1108.189111840,11,534,12
4824.831926063,-1053.070063022,1,190,0
5120.599934509,-1210.466241270,8,743,0
6162.373737444,-553.509097144,2,929,12
4295.237970706,-528.721831860,3,343,0
1304.698203559,823.177744565,5,472,0
4150.305528405,98.661676026,7,492,0
1946.982876162,-1398.948712125,1,117,9
4514.756085660,-1427.408426311,5,578,0
4685.463749283,-680.769448488,1,626,0
1913.040867712,831.605108411,7,1029,0
4254.444069950,100.440294440,10,510,0
1300.485385385,-1451.588061373,8,1015,0
3974.714052818,-98.827073510,6,585,60
1468.458353957,-1627.223758520,3,586,0
852.610723790,-1825.416808558,5,389,0
2850.144844236,-2084.417219008,4,131,14
5762.723318859,-4236.107636764,2,452,0
4306.452033657,1166.796766713,1,491,0
6532.017983605,-3872.197393160,1,548,0
616.624851825,-1980.816053146,4,303,0
4960.627654724,-1785.069742829,5,53,0
4627.826453719,-218.086697527,11,332,10
5194.193605480,-1473.068808686,9,456,0
2555.778964616,702.075155448,2,490,0
4856.851267188,-4457.419423094,2,247,7
1659.688573454,545.318770321,2,432,4
4854.566186287,-4541.917819071,1,247,7
5117.768341615,-4590.026091592,4,120,6
5887.577847346,-3198.644620129,4,98,0
4803.701219594,2156.854244371,8,309,5
7112.891886039,-4562.646078906,1,21,13
1189.411549124,-1549.355549939,4,461,2
6634.863860755,-2684.538194135,3,436,16
4697.079679243,-1129.092004995,10,937,0
1318.227979698,434.719899057,3,597,6
3999.496732093,2021.933466915,5,711,0
4489.128106395,-597.095052251,2,295,0
5944.802135307,-1599.344221485,2,523,11
2667.928485057,-2074.743970639,1,837,0
5716.146405820,-3809.649561521,5,1028,0
1670.396602208,-581.327508131,9,212,7
5303.478527493,2332.027646949,7,533,10
1324.618848726,666.659393845,5,647,0
3921.110905230,1203.368270131,3,677,0
4200,2590,2,379,0
1166.409836487,316.879052548,3,637,0
4783.530532716,11.120392475,4,290,0
2561.729832526,522.834732757,4,730,2
5572.752649374,-1492.242174422,2,984,9
1745.519957993,598.228466286,3,834,7
6321.860815202,-3514.125563124,2,54,0
3959.074375970,1207.092710266,2,677,0
5201.361993230,-1164.896699167,3,743,0
1205.148992546,1254.625815044,3,251,6
6040.786120453,-3639.699252433,2,684,0
3808.118822624,1193.778499422,10,135,0
7082.303401196,-4599.566860170,3,288,14
5386.774876538,-496.652156338,1,1035,0
5151.212390982,-1858.498045607,1,838,0
5188.361318663,-3.103170870,1,601,0
3301.519848398,-2213.021548806,1,297,0
4325.442246566,996.322626340,13,717,0
5376.994453782,-696.064016248,3,767,0
4384.739017821,562.129214223,4,975,7
1453.435962881,457.634871767,7,699,9
5564.334571697,-3672.736734388,14,518,0
4269.694659784,-886.835016523,12,349,0
4320.562307313,-1677.075927323,7,650,0
4963.601068152,1987.463104983,2,840,4
5750.034142793,-936.386644536,6,454,0
4529.061588540,-2170.974555038,4,736,0
4193.855648533,23.520864360,8,510,0
2647.218304016,-2010.333742990,4,837,0
1601.100888628,-19.254213495,7,606,0
5198.336602768,-2381.737371136,4,485,0
4935.560481089,1333.953398253,4,799,7
2865.007698753,-1625.868628473,2,675,3
3439.244526813,-2047.064497965,2,270,10
5321.637244005,-4062.062056701,1,829,11
1940.471043380,-1339.303125249,1,266,3
1743.332390841,-1585.614872583,3,927,6
5499.304833300,-3302.219941638,7,525,0
4357.535156593,-1203.070433695,6,158,6
3676.434725578,-1566.271440187,7,532,8
4386.554848424,-791.501461805,7,9,0
731.878999490,-1850.899586244,11,195,2
7208.053206012,-3827.547182629,4,963,8
6736.645275764,-3687.128759046,2,788,0
5885.282309283,-900.530083371,5,419,0
2840.393423986,-1731.773547954,3,81,6
5208.659523511,-2243.429953670,5,781,0
4890.036298504,-42.420016663,2,113,0
2960.030632826,-2300.118810781,8,869,0
4210.740011669,676.173579537,5,299,0
5835.481413666,-1850.401106165,5,841,7
7688.427521830,-3350.291087248,3,226,5
1297.967049074,-1259.135018529,4,999,5
6411.765793728,-2772.896736122,10,500,0
4894.559233004,410.052376696,5,201,0
4402.936343425,1834.534475864,4,29,64
2021.958174632,-1370.644411760,3,266,3
2122.401679555,869.631921755,4,354,0
4368.541832730,678.788724783,5,964,98
1404.778241761,822.780139242,4,692,0
2652.393468590,-1132.174095889,4,787,0
3831.588232139,-1653.257172274,6,965,14
4521.120420495,-61.242652844,5,332,10
3873.797578722,1138.438502532,11,766,0
4520.962343550,-739.241009561,4,633,0
5136.173850499,-1685.630968932,11,275,0
5189.259208704,-3.086292877,2,833,5
1066.225844195,26.414446861,4,319,4
6046.237571261,-1609.922454681,5,318,21
4527.976073147,-895.488210130,2,635,0
6032.091554891,-776.476048222,3,978,14
4595.725244230,-125.809945107,2,332,10
7600.940409059,-4272.891430951,2,848,17
4049.314941953,1171.363663294,3,225,0
6394.042826430,-3529.766161317,6,314,0
3532.307329364,-1891.004431362,3,228,0
3244.004270000,-2156.364397434,5,629,7
5849.218475451,-4070.712298761,7,658,8
5423.469371506,-848.467264779,1,780,0
7252.937734388,-4009.030065572,2,101,48
3749.291494961,1237.854737792,1,323,0
6997.709877134,-3738.384145861,6,568,1
1502.705987241,109.376782957,1,326,0
5890.535296957,-2332.504300249,3,910,7
3845.396659549,-1725.934238677,4,238,72
2588.225699033,-2418.307956691,8,824,11
4314.705283913,-1245.294285825,5,879,5
2335.340723199,871.304508237,1,524,0
4149.889114735,594.535058898,3,689,0
5022.133512408,-4429.347150677,6,572,16
1106.667081726,-1636.374273683,2,461,2
5533.943559108,-3944.563527447,6,285,85
7508.712164565,-4153.143454418,6,182,10
4312.310497652,-396.060252912,6,220,0
6477.029305126,-3775.406552136,5,390,13
5849.218475451,-4070.712298761,1,658,8
7467.981927015,-3835.621920684,3,535,7
3201.950919904,1207.723082729,4,111,8
4792.587436427,-1335.765549247,8,888,104
4585.454418742,1074.732758014,1,906,11
5837.071898214,-3837.387030112,3,877,0
4640.338662217,1170.211111021,9,550,0
5448.111200433,-749.136064800,3,260,0
4941.335626855,-797.588309339,10,375,0
5891.267839460,-3704.186544315,9,267,0
5901.800865553,-1642.936884894,6,523,11
1446.045346893,49.215569308,2,241,0
6129.975987788,-1687.505451714,3,318,21
5792.998401128,-1678.597040225,7,1006,0
1654.933575894,-1033.525186388,2,65,5
3204.436922684,-2018.354960182,1,629,7
4812.394667742,-37.114282250,1,290,0
7123.728609274,-3836.230925439,3,687,10
4906.533671219,-1786.388450698,4,53,0
4121.476851435,-1715.158479527,6,411,0
1796.923582915,-1872.583410103,4,239,2
3304.951151507,-2056.581905140,5,246,11
4089.489636073,2084.297150722,1,980,9
1736.624016200,709.891764364,4,227,0
3642.133698480,1140.167846216,4,438,0
4422.112264762,-1636.146833762,1,162,0
3085.847150443,-2372.642260295,11,242,6
1530.949193950,-1217.887740305,14,903,5
3580.407176420,-1640.326627394,5,712,0
5873.801637869,-2771.668166356,5,23,0
7459.556229845,-3732.154272354,5,575,0
6488.618127182,-3628.035731704,4,89,9
4923.097299819,-3536.155549109,1,441,0
4958.045638618,301.609507071,5,403,0
1365.812734121,-1626.756146216,3,1015,0
3227.044456437,-2379.571198654,13,894,14
3405.927232374,1439.022122964,5,83,6
1912.864706205,-1649.580872076,4,20,1
5086.451855667,-4593.413381110,3,120,6
2719.316193695,-2133.087818976,8,621,6
3333.398078022,-1296.417951556,1,1025,7
3253.616231415,-1959.246699307,3,820,0
5826.033537777,-1760.806057652,4,841,7
4367.880607973,658.799658226,8,369,0
7309.812082225,-3846.343198152,6,976,14
6643.965300090,-4373.700661729,1,310,13
1500.260809427,873.322193739,6,940,0
7383.768168360,-3565.466409288,3,575,0
5047.364398757,-4281.599892227,4,235,14
1204.602047393,1138.643805998,3,385,8
4635.567636317,2247.526662431,3,462,4
4005.209716073,815.546987914,4,821,0
4904.462248601,-1445.414513851,4,232,0
1555.881973091,-1418.722670743,2,296,12
6297.513395949,-3128.715926454,1,957,21
5823.081070167,-4236.410672427,6,658,8
5020.597026956,-4349.430966203,2,551,20
74.405547042,68.567352571,5,958,4
5119.623420055,-1103.777471302,6,517,0
4671.208705136,-4563.549605855,6,913,10
4630.961194420,-2123.385321209,13,814,0
2553.926069149,-1534.065069009,7,622,18
5059.528037916,-3429.167473300,14,253,0
3682.395687478,-1087.978621365,9,254,0
4050.410297707,-351.742718431,10,582,0
4218.018270053,-1151.852973778,7,372,0
1242.526335281,-286.677619052,1,922,12
6381.713753552,-435.400721704,5,673,7
4983.887371922,-3476.748170158,6,128,0
6998.320253431,-4181.553055991,1,785,12
6445.126243128,-3097.747312460,2,651,0
6031.921379061,-3712.614664557,8,684,0
4088.794187602,288.038345435,1,67,0
1434.261774055,-803.926958198,7,443,7
3571.875188992,-2120.277565207,6,704,0
151.945575252,12.174176414,5,628,4
4869.759658416,-1956.804484670,6,925,0
1473.458049741,-1052.697775460,5,353,2
4624.424662758,-1419.487059941,2,804,8
5299.183534509,-3894.308853141,10,624,13
1017.483820190,526.416699262,1,822,0
3356.582716901,-1656.147978130,8,59,16
1815.681895399,-342.882355716,6,946,0
5136.570375206,-1455.695105613,2,758,12
5308.960290539,-129.181355417,4,10,5
5048.752091177,-649.658744522,1,773,0
1281.283149232,370.588561717,1,597,6
3445.846423364,-1960.673429646,5,270,10
4998.911780034,-1744.124565011,2,53,0
6258.500123169,-3099.094866322,7,88,0
5298.633868076,34.069584894,4,833,5
6182.232769312,-1748.586445592,4,855,7
7243.880559618,-4294.293148809,3,528,6
3786.176880768,-1073.858060683,6,744,0
5819.878561168,-2253.271088488,2,887,4
5268.098725316,-1628.461474675,2,842,0
6159.538401474,-3659.781041385,5,12,0
6604.438619486,-3507.132550524,5,705,12
4374.361787547,1110.640261654,2,34,0
5298.915396874,-3934.307954408,9,624,13
4542.382096362,-976.784516006,12,4,0
1452.018791434,680.435401188,1,159,0
6698.756748887,-3120.148554693,2,160,64
4049.488579215,1040.019896409,8,556,64
6250.968367809,-3007.401635871,3,56,6
2656.901328130,634.260176982,4,986,0
6198.898401169,-3651.829729255,2,521,0
1005.097417285,-1644.766442184,8,979,12
1596.989897699,-744.572131489,3,374,3
6584.375679178,-3506.548028121,5,184,16
4708.793154601,-961.644081059,6,966,0
5852.402754697,-1177.312910954,8,991,72
4172.900337175,-1882.545996404,9,80,0
5247.535680375,-1953.623594882,10,838,0
2475.149330308,-2296.721330200,5,337,14
2416.663443167,-1145.129489989,5,307,8
5811.843811748,-1598.281266766,7,40,0
2883.556252798,-1906.958924265,7,977,12
4044.157348430,2395.807243223,3,97,4
3878.924032252,923.794375099,4,480,0
4759.938780877,-4467.994308555,9,994,5
4255.199744536,25.388131529,9,510,0
4507.613700501,-213.311382408,5,537,0
4110.344672985,1401.354861631,2,125,0
3405.564461377,1448.350212273,3,463,5
5145.977006272,-1745.876844671,12,838,0
5120.399893773,-4057.754026780,8,79,9
1835.806792935,-1690.416285555,2,20,1
6487.173599707,-3588.061823459,3,89,9
5455.574737998,-3499.920327264,7,76,0
6351.186400234,-3186.568479412,2,85,0
7037.513360747,-3627.677648952,4,768,6
2609.312738803,-1349.500450578,6,669,26
6077.204241827,-993.245667649,2,827,0
5021.357218056,-3618.068734683,2,209,0
7103.236329357,-4250.448529075,5,613,7
3788.361429309,-887.088842707,7,126,0
4626.680144820,771.334998216,2,691,0
950.172027100,-1754.718825656,9,405,6
5075.901526267,-737.029615110,4,773,0
3737.318266388,-826.571267144,5,286,11
4744.405743122,-551.044836083,3,451,3
7178.458294008,-3447.019985209,4,859,16
4002.672838365,2430.300712886,7,97,4
2437.521574824,-2529.713419242,3,1008,7
3342.380780132,1427.902511959,6,934,12
2464.765050337,-2466.148844003,8,777,6
5899.054921786,-626.229784839,1,680,0
4534.747329485,-1426.816674406,6,204,0
5191.172762883,-1856.717633487,7,838,0
1645.770709842,-1539.523563111,2,153,5
3962.939276900,-914.054885420,3,126,0
5368.483878954,-1101.567641797,1,435,0
4966.535342142,187.949698524,5,558,0
2110.423529779,-1322.627115831,6,122,13
5472.854914212,-972.912810712,7,51,0
1685.707370086,-1541.773711658,9,153,5
4835.713076922,-580.585934682,5,797,9
6351.365379983,-3186.559543783,2,178,5
5842.739434450,-3836.467276125,3,26,0
6159.561862464,-3016.909306099,9,168,17
3819.469677816,1194.566681842,9,135,0
3932.509959104,878.996198765,7,480,0
6482.869736708,-3118.303703004,4,398,0
6881.156062955,-3534.465293587,8,583,0
5292.888721079,-3352.391150780,3,410,0
5013.558264470,-1945.598941516,11,974,0
5662.127605074,-705.527458014,4,762,0
1606.719758425,819.252155745,4,880,0
4996.749614248,395.441211257,6,201,0
1674.469916775,245.886402813,5,364,0
3475.456853279,1371.420837738,2,602,5
4884.087535542,2257.265389511,5,520,2
6782.790353631,-3629.122989546,5,187,0
1324.904463307,750.045703736,6,692,0
4403.350488794,-1141.936278323,6,71,5
6039.367453617,-1492.922249067,5,727,0
6158.730496440,-3522.284764391,1,387,0
5381.969175982,-8.793937535,1,713,11
6279.068699283,-3384.114330511,3,406,0
1654.470024910,246.508855872,8,177,0
1818.503322361,-273.513649930,7,946,0
7329.889116750,-4249.053707606,2,127,11
3439.261290944,-1884.888830480,5,820,0
7191.471193824,-4382.212396464,5,528,6
4477.741454998,916.046040475,9,590,0
7271.992914483,-4148.529646136,8,101,48
3739.587923154,-120.758898975,1,643,15
2673.018185275,-1571.923179987,6,276,0
6322.598335072,-3340.379622274,6,406,0
4354.525979051,18.247375884,3,967,0
2672.646641430,-1591.951582148,4,675,3
3123.589608607,626.483937521,4,538,4
4253.718466482,-1448.787063440,1,544,0
5309.774419207,-1738.588535670,3,185,0
5549.130283952,-3885.380583343,4,695,0
4478.178174702,883.238821623,10,590,0
936.991068568,734.042889155,6,257,0
5666.264674591,-4093.630583174,6,376,14
5766.563380301,-1768.985381664,8,414,18
1082.917614321,458.768965458,4,920,3
3733.542119223,-966.758079498,2,254,0
5705.209928893,-4167.141978737,4,452,0
4270.534825172,-866.702312927,7,981,0
4598.761820450,230.834019992,5,109,0
5242.520685416,2421.619795830,2,618,0
6935.008187805,-4080.091456466,1,453,0
1614.540012282,307.492171052,7,935,0
4281.880791708,24.325756619,6,219,0
6637.734524812,-2891.454035341,5,509,0
6395.585271997,-3509.635150410,3,54,0
4376.884004739,361.233251510,1,1038,8
1144.021641894,-1736.249074433,5,515,6
2790.144844237,-2084.417393710,8,366,5
635.250321375,1269.487795979,2,1010,12
3202.962984236,1167.733272066,6,24,5
3874.728064562,944.233424232,2,766,0
4750.210614066,-53.667485951,3,268,0
5835.315256972,-4318.927356329,5,658,8
4654.711635495,-4639.042021796,2,129,0
3212.189713491,-2644.896357886,2,943,418
6254.579268271,-488.908415964,4,124,57
2394.650190194,849.020981925,5,671,0
4977.794218584,-142.828562812,9,324,0
4827.536640496,-1658.924569482,8,1042,0
5668.490050010,-797.533156365,4,271,14
4277.452619858,-1141.324514828,2,311,0
4815.976588922,-1826.115709082,10,541,0
5931.505320390,-3755.314038731,3,267,0
3098.310487170,-1054.381642281,1,1014,6
4924.840717587,-4228.784935005,6,551,20
1690.354718756,-1655.366950566,2,350,0
3968.490402338,1454.155961260,1,181,53
4945.816813588,1448.964010774,1,799,7
5427.761974615,-4210.344498323,7,642,8
6158.730496440,-3522.284764391,10,387,0
4389.310030537,2003.601379432,3,921,7
3571.322060142,1190.797122101,8,968,2
4140.789856935,2328.806186216,16,107,0
3495.194816087,-1895.005517628,4,228,0
4752.135795550,-125.447588536,4,268,0
1253.133849315,-523.042436961,2,167,5
4255.182997482,2245.450177823,12,107,0
3345.479740836,1203.042501460,13,599,0
3904.032374428,-1824.489951183,4,560,0
4288.205539306,505.462086073,2,361,2
1335.183622196,211.958601591,1,381,2
7776.488541499,-3246.286263367,4,612,0
5199.875046907,-3991.020369565,2,912,0
5631.276561182,-3899.512463246,7,1028,0
1151.053255832,-728.918085946,1,731,4
5191.961660955,-871.289445319,3,41,0
6696.414012152,-4085.403583240,4,928,0
1030.769003772,805.302762480,3,789,0
5948.733606323,-604.959487268,1,49,0
2588.225699033,-2418.307956691,1,824,11
587.932149404,742.128916750,5,430,0
5024.471892892,-3711.573476853,2,802,0
4096.910443784,400.199843973,8,689,0
4194.464151335,3.530123395,1,272,0
2415.117467193,-2297.015684020,7,1008,7
5202.574120896,-1051.933131456,2,192,4
1122.202175704,1253.918820580,2,251,6
4384.019209858,1340.437949448,3,273,0
1211.970976147,-1457.080758367,1,1015,0
4089.489636073,2084.297150722,7,980,9
6142.654221460,-3439.618381608,2,179,0
2719.316193695,-2133.087818976,1,621,6
4350.464306377,-120.157687917,8,537,0
2690.240827186,-1927.961540927,4,2,12
934.983034976,680.969555358,9,257,0
5348.078559688,-67.673094197,6,10,5
4889.511772014,-3382.082027973,3,657,0
4110.122314255,2073.555849048,3,1023,0
3892.380162970,-1646.653130357,2,238,72
5134.134281069,-1585.576450416,3,456,0
4351.766052345,-1064.924323718,2,349,0
1550.349536048,438.371891046,12,935,0
7568.976481612,-4373.387439046,8,616,12
811.531706711,482.193604146,10,632,0
6347.888853091,-2922.854047034,6,425,0
4327.590681248,-492.115249593,5,343,0
5028.125746339,-1623.734827978,1,456,0
4944.369578614,-3440.290870327,3,128,0
5867.978683428,-2537.273098920,1,269,0
4067.782738549,-1818.073521794,7,294,6
4827.887209773,-3432.829535476,4,470,14
3895.896019578,676.518675811,2,1021,3
1611.856536460,113.913077034,2,177,0
976.132771042,901.055932886,3,893,0
7314.868532045,-3251.336148605,1,818,29
1654.364104564,-378.268316388,3,662,242
3296.082187533,1107.708355554,4,355,0
3672.432393347,-2118.803450808,1,851,14
2453.243418576,-1077.601162337,5,832,6
7303.888374149,-3745.046962117,2,963,8
3536.594869625,-1930.773979995,2,228,0
5607.479476610,-4081.594360247,3,998,0
4419.454817701,1651.385505913,6,145,6
4904.063201391,2258.251682521,4,907,7
4426.652481358,399.255085422,11,1038,8
3425.589337128,-1963.274532611,3,875,104
4188.961640221,2334.880846160,1,107,0
4188.009944856,2307.852600885,2,107,0
4735.115633162,-1823.959395061,3,541,0
2821.222005422,-1906.114239252,8,2,12
1841.300155616,-456.004202719,1,1027,4
5118.185731053,-1310.438384502,2,393,0
4968.195784240,-1897.902221240,8,974,0
3527.908324081,-514.235909460,2,489,67
3436.236695323,-1203.121060012,5,566,7
3329.988347848,646.236441038,4,511,0
4500.821065383,778.105074350,6,876,0
5109.334916008,-4056.803486215,9,79,9
1456.819034528,-373.709748994,10,662,242
5325.460311361,-3724.212444401,4,808,0
1504.309894890,925.576656633,11,880,0
3343.836200016,1449.011905795,4,542,7
4665.825666656,-934.994327254,6,70,0
4320.562307313,-1677.075927323,1,650,0
4017.963956715,-1978.015360814,8,862,0
4798.828746926,351.648522897,6,576,0
5299.995111645,1955.974739972,3,846,5
3854.452779384,946.350357042,10,347,0
7526.534858459,-4480.824365836,10,378,17
1767.018610460,153.313956220,4,215,0
3218.522589638,692.681768851,6,774,0
6077.776436334,-3789.926319266,8,329,0
4790.401952291,-3533.671654841,6,27,74
6506.823993401,-2897.533520339,6,870,0
5162.389890177,-1051.259607218,1,192,4
5854.119521087,-2908.459734610,2,536,3
5287.467226282,-25.659126909,14,701,0
5977.283465040,-3038.149478221,2,434,0
4708.868359777,-941.644222455,8,70,0
4173.852412335,879.045325837,7,665,0
5612.502953170,-1487.779736956,5,984,9
5288.841885671,-139.558904689,4,1003,16
5224.272242800,-2244.402749044,6,781,0
2863.703805674,631.088274861,1,771,2
4831.420230607,-3320.416271752,1,470,14
5123.634178803,-196.693875427,7,701,0
6568.024070117,-2628.612476136,2,588,0
7468.495216411,-4338.238233761,12,616,12
6282.071086765,-443.846960844,2,124,57
4200,2650,3,103,0
4515.748608353,-1632.799874473,2,162,0
1944.812265234,-1379.066849833,2,266,3
4618.704828662,-4385.643225511,2,362,12
3250.626608730,-1250.624055801,3,600,12
3393.723088836,-1300.082476191,5,924,8
4111.096394742,-1941.867141099,4,446,0
5791.401889449,-694.314327133,8,208,0
1093.047219133,-1738.760155473,1,515,6
4525.942131139,-1845.788779943,3,118,0
1863.750541279,547.793375536,5,834,7
4237.439118608,-2279.048497480,3,930,0
3136.135888641,-2432.577886609,2,971,10
7616.116782587,-3243.130179457,2,513,8
3410.434321617,1537.425445399,2,463,5
6135.000953767,-3350.777184462,1,47,0
3120.489435327,686.408276162,1,774,0
1855.088583812,835.673649155,8,1029,0
5224.998478061,-4189.148441752,1,598,13
4376.761144299,487.708640888,2,644,0
1008.371312439,-1458.308277229,1,207,4
4355.778459892,-1249.959722566,6,172,0
5199.649527356,-1271.984547121,6,393,0
4574.753062791,1652.241703067,1,382,0
5238.894019366,-3392.506868492,5,410,0
2827.087876910,-1884.364155126,11,460,0
5714.217739846,-3749.602473743,8,518,0
1049.610754527,169.405869635,2,344,0
3883.828828683,-426.355457470,9,499,17
4290.156367330,2080.264433133,3,397,7
4021.129763749,-1878.060384288,1,80,0
2122.208219068,-2049.978914965,4,217,6
4548.147495732,1151.171583755,3,843,0
2858.341897944,-1768.458343003,4,391,4
7640.666301645,-4277.566199206,1,848,17
5110.265709857,-4437.789380753,5,883,15
3740.575274696,-1743.240805260,3,844,15
6034.127886961,-1748.099513432,5,401,0
4494.922651102,757.367737573,3,691,0
4920.299063970,-4262.531456306,10,551,20
4048.942687088,-563.812562155,7,863,0
5895.845736311,-3722.253052339,11,267,0
5020.029870043,-3885.295192067,8,802,0
3423.912824846,611.998787891,3,763,7
1557.518215173,895.073338285,6,880,0
7305.201776903,-3965.088025025,4,101,48
4522.060635435,-977.581879442,5,720,0
979.545043242,717.820099410,4,257,0
4993.736761145,-1063.831866969,9,190,0
4890.170097509,2062.046906665,6,972,0
2827.112734647,-2305.384413412,1,131,14
5124.427433734,-4064.862703000,2,79,9
7043.140364829,-4622.392577991,7,288,14
6235.870217975,-2346.670301745,1,165,7
2708.174407958,-2417.302052787,5,739,2
7309.101400419,-3786.347407205,6,963,8
5331.069229676,-3724.150343214,7,37,0
5354.370653035,-3301.511925331,2,8,0
6414.714521808,-3182.827505655,7,178,5
5803.202216911,-549.485421165,1,208,0
976.659378006,908.300852039,2,893,0
7149.448816708,-4456.739238622,9,104,0
4288.034292978,1423.866453241,5,874,0
5143.134659098,-804.482089280,8,806,0
4150.167999613,-2161.670237406,4,939,0
479.023298704,846.541991960,1,494,0
5611.476904616,-863.923455114,9,1019,7
1435.149933865,-881.811253372,9,256,0
5287.332260959,-247.438154019,3,702,0
5232.443861610,-2343.598810575,7,485,0
2319.537744760,462.779530881,4,831,6
7514.060785017,-4172.414994555,5,616,12
5883.061454281,-1096.184194504,7,96,0
3302.382302586,1529.690282774,2,860,6
956.455022741,465.240929741,2,383,6
4369.659557874,-1530.676557818,1,172,0
319.854745798,691.773920044,6,245,2
5855.041025307,-3667.276448504,5,267,0
4527.064653837,1171.526366966,5,491,0
4720.398509597,-1359.819846277,3,236,0
5098.115908379,-912.032759016,11,41,0
4469.652429556,655.433115435,7,369,0
1211.970976147,-1457.080758367,9,1015,0
5137.725938027,-1435.728516656,7,338,0
1620.040507246,-203.303918195,6,752,6
3282.385944918,-1084.845048600,1,202,8
5021.379101665,-1159.261398198,13,743,0
4488.923908969,323.675499716,4,1,0
4316.260771121,-1202.270926768,6,879,5
905.731220714,-1448.262062491,3,188,4
3297.901520462,-2282.589789077,7,297,0
4422.112264762,-1636.146833762,5,162,0
4463.344804122,253.575839157,1,252,0
5524.044972783,-3329.557752238,5,525,0
5992.727106034,-1393.342225715,2,514,8
4860.299930099,-4262.853845318,1,897,8
4547.727597112,-2417.810523984,4,776,13
4250.300644145,2137.101877673,8,397,7
1155.536311797,-768.666069658,2,731,4
6447.217218035,-3058.799421825,14,651,0
4449.209625619,-599.702345157,4,66,0
6303.729793801,-654.702385215,6,157,3
1138.468157493,473.659561664,2,6,0
1329.399820675,532.662001093,5,493,0
6445.565507889,-2915.363260462,7,425,0
2527.271918042,-1209.711264061,4,944,7
1258.695640744,-1394.065882471,3,359,7
3037.781187435,-2659.169706555,5,108,9
3969.908117686,-814.216283697,1,770,0
1333.589726991,-809.465741235,6,443,7
1954.228320330,768.565862275,7,918,0
1334.262078617,-749.058510938,1,13,5
5036.530805503,-1967.051780245,11,417,0
1417.704901559,989.735568657,9,880,0
3206.101533998,-1184.438969761,7,600,12
3621.475824026,-1149.101207001,2,728,0
3852.564952432,-1642.363558851,1,164,182
3809.548578502,1246.526265267,11,135,0
4019.138174631,204.123980446,5,67,0
