jobId,employerId,hourlyRate,startTime,endTime,daysToWork,educationRequirement
723,1284,32.72008731,19:00.0,19:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
724,1284,21.19034148,25:00.0,25:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
725,1284,18.03821195,27:00.0,27:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
726,1284,20.5188043,18:00.0,18:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
727,1284,10,05:00.0,05:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
728,1285,42.26028533,51:00.0,51:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
729,1285,24.73616375,54:00.0,54:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
730,1285,34.85902881,10:00.0,10:00.0,"[Friday,Wednesday,Thursday,Saturday,Sunday]",HighSchoolOrCollege
731,1285,11.58125217,58:00.0,58:00.0,"[Tuesday,Sunday,Friday,Saturday,Thursday]",HighSchoolOrCollege
732,1285,10,01:00.0,01:00.0,"[Tuesday,Monday,Thursday,Wednesday,Sunday]",HighSchoolOrCollege
733,1285,27.48950893,26:00.0,26:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
734,1285,19.67840769,23:00.0,23:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
735,1285,14.50687071,11:00.0,11:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
736,1286,10.29536787,33:00.0,33:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
737,1286,21.67896251,00:00.0,00:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
738,1286,20.22343734,48:00.0,48:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
739,1286,11.18157953,59:00.0,59:00.0,"[Wednesday,Saturday,Tuesday,Thursday,Monday]",HighSchoolOrCollege
740,1286,24.25687059,38:00.0,38:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
741,1287,27.28188504,02:00.0,02:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
742,1287,10.12053448,21:00.0,21:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
743,1287,18.85219039,24:00.0,24:00.0,"[Thursday,Wednesday,Sunday,Monday,Saturday]",HighSchoolOrCollege
744,1287,11.32663178,39:00.0,39:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
745,1287,10.10382731,38:00.0,38:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
746,1287,35.71498006,00:00.0,00:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
747,1288,19.40727244,04:00.0,04:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
748,1288,25.94435891,14:00.0,14:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
749,1288,10,37:00.0,37:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
750,1288,10,33:00.0,33:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
751,1288,10,06:00.0,06:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
752,1288,10,19:00.0,19:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
753,1288,10,19:00.0,19:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
754,1289,38.16807185,55:00.0,55:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
755,1289,16.03127066,47:00.0,47:00.0,"[Friday,Monday,Sunday,Tuesday,Saturday]",HighSchoolOrCollege
756,1289,11.05579017,55:00.0,55:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
757,1289,10,19:00.0,19:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
758,1289,10,58:00.0,58:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
759,1289,31.40123951,05:00.0,05:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
760,1290,31.4115497,13:00.0,13:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
761,1290,10,19:00.0,19:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
762,1290,10,45:00.0,45:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
763,1290,10,57:00.0,57:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
764,1290,15.83543931,44:00.0,44:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
765,1290,10,08:00.0,08:00.0,"[Monday,Tuesday,Sunday,Thursday,Wednesday]",Low
766,1290,10,16:00.0,16:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
767,1291,10,09:00.0,09:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
768,1291,18.04970054,52:00.0,52:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
769,1291,13.8506596,34:00.0,34:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
770,1291,11.91341636,32:00.0,32:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
771,1291,18.43559841,48:00.0,48:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
772,1291,10,19:00.0,19:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
773,1291,19.15242095,35:00.0,35:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
774,1291,13.07205321,37:00.0,37:00.0,"[Tuesday,Sunday,Wednesday,Friday,Thursday]",HighSchoolOrCollege
775,1292,10,21:00.0,21:00.0,"[Friday,Saturday,Sunday,Monday,Tuesday]",Low
776,1292,14.52050612,02:00.0,02:00.0,"[Sunday,Tuesday,Monday,Thursday,Saturday]",Low
777,1292,28.05360425,25:00.0,25:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
778,1292,10,13:00.0,13:00.0,"[Thursday,Friday,Tuesday,Wednesday,Saturday]",Low
779,1292,10,28:00.0,28:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
780,1293,10,02:00.0,02:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
781,1293,45.88280744,11:00.0,11:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
782,1294,21.64595359,19:00.0,19:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
783,1294,11.75401406,42:00.0,42:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
784,1295,30.47484136,31:00.0,31:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
785,1295,15.17130288,01:00.0,01:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
786,1295,31.46553072,24:00.0,24:00.0,"[Wednesday,Sunday,Tuesday,Thursday,Monday]",Bachelors
787,1295,26.01020711,13:00.0,13:00.0,"[Saturday,Sunday,Tuesday,Friday,Wednesday]",HighSchoolOrCollege
788,1295,21.55236698,29:00.0,29:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
789,1296,15.05042621,15:00.0,15:00.0,"[Saturday,Sunday,Friday,Monday,Thursday]",HighSchoolOrCollege
790,1296,39.24317321,41:00.0,41:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
791,1296,33.57528045,43:00.0,43:00.0,"[Monday,Tuesday,Thursday,Sunday,Friday]",Graduate
792,1297,10,05:00.0,05:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
793,1297,20.63409818,20:00.0,20:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
794,1297,28.84499185,14:00.0,14:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
795,1297,10,29:00.0,29:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
796,1297,12.40718187,02:00.0,02:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
797,1297,11.56263732,29:00.0,29:00.0,"[Monday,Thursday,Tuesday,Wednesday,Sunday]",Low
798,1297,13.53067716,01:00.0,01:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
799,1297,10.04092684,59:00.0,59:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
800,1298,10,55:00.0,55:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
801,1298,14.975079,59:00.0,59:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
802,1298,10,29:00.0,29:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
803,1298,68.34972009,42:00.0,42:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
804,1298,10,11:00.0,11:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
805,1298,24.03902433,01:00.0,01:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
806,1298,12.85175181,43:00.0,43:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
807,1298,13.11073575,23:00.0,23:00.0,"[Thursday,Wednesday,Sunday,Friday,Tuesday]",HighSchoolOrCollege
808,1298,14.66496641,27:00.0,27:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
809,1299,10,44:00.0,44:00.0,"[Thursday,Wednesday,Monday,Tuesday,Sunday]",Low
810,1299,25.37317681,53:00.0,53:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
811,1299,10,57:00.0,57:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
812,1299,36.10029158,15:00.0,15:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
813,1299,15.98802588,50:00.0,50:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
814,1299,12.61951605,42:00.0,42:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
815,1299,26.74839606,39:00.0,39:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
816,1300,24.43201036,49:00.0,49:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
817,1300,10.5555678,54:00.0,54:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
818,1300,11.73747499,28:00.0,28:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
819,1300,15.76730899,07:00.0,07:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
820,1300,20.93049005,25:00.0,25:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
821,1300,12.43125834,59:00.0,59:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
822,1301,10,25:00.0,25:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
823,1301,20.4888537,28:00.0,28:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
824,1302,54.86564716,54:00.0,54:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
825,1302,11.40993669,15:00.0,15:00.0,"[Friday,Saturday,Wednesday,Monday,Thursday]",HighSchoolOrCollege
826,1302,10,34:00.0,34:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
827,1302,10,47:00.0,47:00.0,"[Sunday,Friday,Tuesday,Saturday,Thursday]",HighSchoolOrCollege
828,1302,12.75412807,33:00.0,33:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
829,1302,13.1807366,26:00.0,26:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
830,1302,10,00:00.0,00:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
831,1303,23.32332507,04:00.0,04:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
832,1303,33.89900299,10:00.0,10:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
833,1303,17.61719853,27:00.0,27:00.0,"[Saturday,Wednesday,Tuesday,Monday,Friday]",Low
834,1303,10,47:00.0,47:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
835,1303,10,14:00.0,14:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
836,1304,56.99344599,32:00.0,32:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
837,1304,18.65794299,29:00.0,29:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
838,1304,10,12:00.0,12:00.0,"[Sunday,Wednesday,Monday,Thursday,Friday]",Low
839,1304,56.23435651,42:00.0,42:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
840,1304,19.15830219,05:00.0,05:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
841,1304,12.68208082,50:00.0,50:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
842,1305,14.25700893,49:00.0,49:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
843,1305,16.6952938,19:00.0,19:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
844,1305,13.06466085,20:00.0,20:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
845,1305,12.8650267,06:00.0,06:00.0,"[Monday,Tuesday,Friday,Sunday,Wednesday]",HighSchoolOrCollege
846,1305,10,10:00.0,10:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
847,1305,10,08:00.0,08:00.0,"[Sunday,Wednesday,Monday,Tuesday,Friday]",Low
848,1306,19.76865825,46:00.0,46:00.0,"[Friday,Wednesday,Tuesday,Monday,Saturday]",HighSchoolOrCollege
849,1306,26.05104289,59:00.0,59:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
850,1306,10.16600469,40:00.0,40:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
851,1306,16.48647085,41:00.0,41:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
852,1306,24.70753734,10:00.0,10:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
853,1306,45.616672,57:00.0,57:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
854,1306,10,20:00.0,20:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
855,1306,14.95854243,12:00.0,12:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
856,1306,10,05:00.0,05:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
857,1307,16.01526029,12:00.0,12:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
858,1307,21.94686942,05:00.0,05:00.0,"[Sunday,Tuesday,Monday,Thursday,Friday]",Graduate
859,1307,17.31030905,21:00.0,21:00.0,"[Thursday,Friday,Tuesday,Monday,Saturday]",HighSchoolOrCollege
860,1307,10,38:00.0,38:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
861,1307,31.99403874,51:00.0,51:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
862,1307,18.76005993,03:00.0,03:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
863,1308,27.29293245,40:00.0,40:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
864,1308,24.03662502,45:00.0,45:00.0,"[Friday,Saturday,Wednesday,Tuesday,Sunday]",HighSchoolOrCollege
865,1309,24.40589344,39:00.0,39:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
866,1309,10,44:00.0,44:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
867,1309,12.08588572,14:00.0,14:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
868,1309,10,21:00.0,21:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
869,1309,10.27760437,14:00.0,14:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
870,1309,10,50:00.0,50:00.0,"[Tuesday,Monday,Saturday,Wednesday,Sunday]",HighSchoolOrCollege
871,1309,10,41:00.0,41:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
872,1310,10,10:00.0,10:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
873,1310,13.87981724,24:00.0,24:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
874,1310,10,26:00.0,26:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
875,1310,10,59:00.0,59:00.0,"[Wednesday,Sunday,Thursday,Tuesday,Saturday]",HighSchoolOrCollege
876,1310,16.88121097,40:00.0,40:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
877,1310,10.47103836,03:00.0,03:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
878,1311,13.21577489,15:00.0,15:00.0,"[Friday,Tuesday,Wednesday,Sunday,Monday]",Low
879,1311,10,03:00.0,03:00.0,"[Friday,Wednesday,Saturday,Thursday,Monday]",HighSchoolOrCollege
880,1311,10,23:00.0,23:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
881,1311,25.88897917,11:00.0,11:00.0,"[Saturday,Thursday,Friday,Monday,Tuesday]",HighSchoolOrCollege
882,1311,10.91874656,51:00.0,51:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
883,1311,19.38575948,27:00.0,27:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
884,1312,10,47:00.0,47:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
885,1312,40.41358804,44:00.0,44:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
886,1313,14.5232238,53:00.0,53:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
887,1313,16.53322433,39:00.0,39:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
888,1313,46.87618223,13:00.0,13:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
889,1313,10.41144239,50:00.0,50:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
890,1314,12.49446025,17:00.0,17:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
891,1314,18.45196813,47:00.0,47:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
892,1314,10,58:00.0,58:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
893,1314,10,41:00.0,41:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
894,1315,10.35668513,16:00.0,16:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
895,1315,22.80892606,53:00.0,53:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
896,1315,10.50892786,27:00.0,27:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
897,1315,13.00755388,03:00.0,03:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
898,1315,10.4720369,57:00.0,57:00.0,"[Sunday,Wednesday,Monday,Tuesday,Thursday]",Low
899,1315,10,21:00.0,21:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
900,1315,10,55:00.0,55:00.0,"[Saturday,Friday,Sunday,Wednesday,Thursday]",HighSchoolOrCollege
901,1315,20.23746323,52:00.0,52:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
902,1315,22.92390978,26:00.0,26:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
903,1316,22.04644555,50:00.0,50:00.0,"[Thursday,Wednesday,Sunday,Monday,Friday]",Bachelors
904,1316,13.00760707,35:00.0,35:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
905,1316,13.94454953,55:00.0,55:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
906,1316,10,09:00.0,09:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
907,1316,29.42995581,46:00.0,46:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
908,1317,15.67325459,23:00.0,23:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
909,1317,12.09067084,48:00.0,48:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
910,1317,22.18867984,57:00.0,57:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
911,1317,10,42:00.0,42:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
912,1317,10.84945038,54:00.0,54:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
913,1317,10,08:00.0,08:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
914,1318,26.01331162,32:00.0,32:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
915,1318,10,43:00.0,43:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
916,1318,11.1672872,44:00.0,44:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
917,1318,10,31:00.0,31:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
918,1318,13.05140258,11:00.0,11:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
919,1318,10,19:00.0,19:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
920,1319,18.65503025,43:00.0,43:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
921,1319,21.28169642,13:00.0,13:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
922,1319,19.51205508,48:00.0,48:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
923,1320,10,37:00.0,37:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
924,1320,19.59861796,41:00.0,41:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
925,1320,27.68109161,43:00.0,43:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
926,1321,12.50750667,03:00.0,03:00.0,"[Sunday,Saturday,Monday,Wednesday,Thursday]",HighSchoolOrCollege
927,1321,10,20:00.0,20:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
928,1321,11.92598389,41:00.0,41:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
929,1321,45.17642078,06:00.0,06:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
930,1322,10,40:00.0,40:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
931,1322,21.57761764,23:00.0,23:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
932,1323,83.93446272,01:00.0,01:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
933,1323,14.07752946,32:00.0,32:00.0,"[Saturday,Monday,Thursday,Friday,Wednesday]",HighSchoolOrCollege
934,1323,20.046287,35:00.0,35:00.0,"[Friday,Wednesday,Tuesday,Monday,Saturday]",HighSchoolOrCollege
935,1323,22.49121518,49:00.0,49:00.0,"[Tuesday,Monday,Friday,Wednesday,Thursday]",HighSchoolOrCollege
936,1323,19.90696885,57:00.0,57:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
937,1323,23.52102484,51:00.0,51:00.0,"[Friday,Saturday,Wednesday,Monday,Thursday]",HighSchoolOrCollege
938,1324,40.42593089,43:00.0,43:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
939,1324,10,33:00.0,33:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
940,1324,43.38011083,54:00.0,54:00.0,"[Thursday,Saturday,Monday,Wednesday,Friday]",Bachelors
941,1324,10,42:00.0,42:00.0,"[Tuesday,Monday,Sunday,Wednesday,Saturday]",Low
942,1324,10,27:00.0,27:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
943,1325,15.31757936,12:00.0,12:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
944,1325,43.70137786,21:00.0,21:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
945,1325,24.11116729,38:00.0,38:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
946,1326,27.35769802,14:00.0,14:00.0,"[Wednesday,Saturday,Thursday,Monday,Friday]",Bachelors
947,1326,10,46:00.0,46:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
948,1326,30.91536255,47:00.0,47:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
949,1326,10,20:00.0,20:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
950,1326,19.28670629,46:00.0,46:00.0,"[Thursday,Monday,Saturday,Sunday,Tuesday]",HighSchoolOrCollege
951,1326,17.4676004,58:00.0,58:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
952,1326,28.54575938,25:00.0,25:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
953,1327,10,23:00.0,23:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
954,1327,12.75542565,06:00.0,06:00.0,"[Monday,Sunday,Saturday,Thursday,Wednesday]",HighSchoolOrCollege
955,1327,13.55256264,36:00.0,36:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
956,1328,10,30:00.0,30:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
957,1328,11.97183016,50:00.0,50:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
958,1328,20.41393348,18:00.0,18:00.0,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
